Frequency_1,Frequency_2,Frequency_3,Frequency_4,Frequency_5,Frequency_6,Frequency_7,Frequency_8,Frequency_9,Frequency_10,Mean Frequency,Max Amplitude Frequency,Spectral Std Dev,Spectral Energy,Spectral Skewness,mean,absolute_mean,absolute_max,std,variance,peak_to_peak,peak,skewness,kurtosis,rms,crest_factor,impulse_factor,margin,power,shape_factor,clearance_factor,BPFO_data,BPFI_data,Hz,rpm,fault_type
139.0,279.0,140.0,418.0,557.0,278.0,30.0,141.0,138.0,280.0,4259.109877080409,2789.0,2414.1297111660488,19952859483.734596,8.264475493814691,0.00013323032211757282,4.810334331264803,51.21585390816001,7.8035855747776735,60.8959478228782,93.52907630242001,42.31322239426,-0.4014398729481123,6.462411956638807,7.803433154691806,5.422385449514516,10.6470466252797,42.31308916393788,60.893568999743316,1.6222226184931337,0.8410716394103275,7589.152433994965,7150.568592523124,25600,1800,3
139.0,279.0,140.0,557.0,278.0,418.0,30.0,696.0,1.0,141.0,4294.071229949722,2784.0,2461.664185932351,20132109137.191757,10.942470096111977,0.0021291189759095057,4.8431531593875,51.21585390816001,7.83709023343979,61.41998332707735,94.67827380297001,43.46241989481,-0.3806952928368298,6.293643148813745,7.836937447013542,5.545842389155783,10.574898670897522,43.46029077583409,61.417588548403124,1.6181477622327884,0.8338955520501568,6896.346203939399,7832.333555656628,25600,1800,3
139.0,279.0,140.0,418.0,30.0,1.0,2.0,557.0,3.0,4.0,4284.394616186804,2786.0,2438.531495027143,19728053183.411785,9.886147785912733,0.003940294670678828,4.7361509154650365,51.21585390816001,7.759486174997308,60.20962569997436,94.77749256547,43.56163865731,-0.3827024506970058,6.6975114742954815,7.759335615599897,5.6140938883647085,10.813813753468873,43.55769836263932,60.207289195517035,1.6383210235685697,0.8506586925354128,7307.281033906553,8223.696770908367,25600,1800,3
139.0,140.0,279.0,30.0,558.0,418.0,138.0,697.0,109.0,141.0,4323.934157087271,2789.0,2451.886998764462,19185344136.294117,9.596801979604635,0.0029972142613945026,4.5608956837376455,51.21585390816001,7.652027877764629,58.55353064208706,98.82842672967001,47.61257282151,-0.4480474276245652,7.7082121587142005,7.651879003796423,6.222337389010905,11.229341221456902,47.60957560724861,58.551252288740535,1.6777141014384531,0.8747183348973198,8243.929669267674,7782.568906438624,25600,1800,3
139.0,279.0,140.0,30.0,418.0,557.0,109.0,697.0,278.0,138.0,4277.8780034877755,2788.0,2424.8560101932408,18479904305.422897,8.638412825170429,0.0020879284626023377,4.444352136010575,51.21585390816001,7.509169910424036,56.387632743617715,93.54441399666001,42.3285600885,-0.4948398025208659,7.740506653829987,7.509023530067995,5.637025895445118,11.52380647185472,42.3264721600374,56.38543437511481,1.689565385520597,0.9083170942239588,7850.65043802907,6857.473769854342,25600,1800,3
139.0,30.0,279.0,557.0,140.0,418.0,278.0,109.0,696.0,141.0,4296.888851997374,2785.0,2454.8140841008744,19480943729.211597,10.083548295094014,0.003454460800984326,4.795457662231168,51.21585390816001,7.710750606461727,59.45567491504989,96.13592259238001,44.92006868422,-0.40673147710988017,6.431154005255877,7.710600772334317,5.825754699347615,10.680076337975834,44.91661422341902,59.45336427032257,1.607896746344504,0.8614458498141796,7980.331933348002,6646.102396463469,25600,1800,3
139.0,279.0,140.0,30.0,418.0,557.0,697.0,109.0,138.0,558.0,4354.196127411296,2787.0,2469.739708722838,18512330007.18419,11.992645677569625,0.0030188786658282784,4.559159378106881,51.21585390816001,7.516544912014157,56.49844741432591,94.13867637922002,42.92282247106,-0.4418653497993731,7.456695462545564,7.516398703577352,5.710556898828601,11.233617792371755,42.919803592394175,56.49624947113929,1.6486369701553223,0.9065354671786356,7669.402616905461,5411.013888070316,25600,1800,3
139.0,140.0,279.0,558.0,30.0,138.0,418.0,419.0,697.0,837.0,4270.979796406276,2788.0,2439.1770466996636,18528779128.667065,7.6506245776623265,0.0023870327208523,4.562223507598303,51.21585390816001,7.519954257890348,56.54971204076318,95.54517713334,44.32932322518,-0.45345717616654363,7.292173721143362,7.519807755472882,5.89500751437659,11.226072949486342,44.326936192459144,56.5475086792701,1.64827692964818,0.9057137105482307,8158.876651613242,5083.016934515854,25600,1800,3
139.0,279.0,140.0,558.0,418.0,697.0,138.0,30.0,557.0,976.0,4303.54270514309,2649.0,2452.448046833149,18446503965.6,9.80401726985819,0.0017347965236883503,4.625728166578646,51.21585390816001,7.502973682444997,56.29461407946224,89.20960426785001,37.99375035969,-0.4167163500037973,6.28920227520296,7.502827333393481,5.063924394286396,11.071954957967426,37.99201556316631,56.29241799471633,1.6219775704941264,0.9098179778485832,6489.805822093105,6990.216619870984,25600,1800,3
139.0,279.0,140.0,418.0,557.0,278.0,30.0,138.0,836.0,697.0,4266.623509303145,2647.0,2425.2164551762053,18223214306.48473,9.844854424606735,0.0019316506605034616,4.596201785841577,51.21585390816001,7.4576848757882,55.61706370656005,92.51410194378,41.29824803562,-0.3637700576572239,6.531223477383275,7.457539460935833,5.537784714643341,11.143082113132733,41.296316384959496,55.61489481141512,1.6225439631280978,0.9209017491056695,8224.783398396994,7859.616701137011,25600,1800,3
139.0,140.0,279.0,418.0,30.0,1.0,2.0,557.0,3.0,697.0,4270.70359367199,2786.0,2457.900964969614,18700024614.173916,10.408352656575325,0.00011474461985148764,4.6064288044693,51.21585390816001,7.5518328624276885,57.03017958204277,96.20341577396002,44.987561865800004,-0.41149264529282137,7.18581610356409,7.551685359361467,5.957287641762121,11.118342664597094,44.98744712118015,57.027951766794324,1.6393795888117466,0.8980833489794293,7585.994071396857,8640.953054389609,25600,1800,3
139.0,279.0,140.0,30.0,418.0,557.0,697.0,278.0,138.0,836.0,4296.5034122996685,2646.0,2443.0564767706646,19710508492.451294,10.885944791331271,0.0032753219598920915,4.661125757566842,51.21585390816001,7.755749200535921,60.15164566161358,92.38896418763001,41.17311027947,-0.4304042556817292,7.226043023098407,7.755598405274822,5.3088244295200875,10.987872151918774,41.16983495751011,60.14930662390136,1.6638895427106706,0.8514787082817096,7133.829298334979,8223.768996250108,25600,1800,3
139.0,279.0,140.0,30.0,418.0,558.0,697.0,557.0,138.0,109.0,4337.484474850967,2788.0,2465.3279268078873,18044893839.92559,9.723267538572431,0.003598480075439589,4.383062182476988,51.21585390816001,7.421100987278624,55.07273986338777,98.63776184988001,47.42190794172,-0.501662275977059,7.949164860413884,7.42095690928792,6.3902686030109805,11.684948051368172,47.41830946164456,55.07060144950812,1.6930987059586124,0.9300035329216013,7268.630333120529,6529.65152101854,25600,1800,3
139.0,279.0,140.0,30.0,418.0,558.0,697.0,138.0,141.0,109.0,4379.262498579227,2788.0,2502.6668743176415,18284116154.97299,11.99810778273257,0.0019272164103347048,4.438558153013028,51.21585390816001,7.469976699469449,55.80055189061649,93.09653744985002,41.880683541690004,-0.4522905477447447,7.910405621365715,7.469831042973662,5.6066440192223865,11.538849361113616,41.87875632527967,55.798375810572985,1.682940897800993,0.9178735610876929,7964.434819296974,7141.433055045462,25600,1800,3
139.0,279.0,140.0,30.0,418.0,557.0,278.0,836.0,697.0,141.0,4263.764770336096,2788.0,2434.8261646944443,18531503688.972206,8.899940773224712,0.005586447614277832,4.583668805076473,51.21585390816001,7.520505444241729,56.55800213686948,96.78093613518001,45.56508222702,-0.4706252726321147,7.3115219579396165,7.520360627124486,6.058895907554694,11.173550290421895,45.55949577940572,56.55582396200419,1.640685866918567,0.9055805453841195,9542.296948019934,7842.0828463697035,25600,1800,3
139.0,279.0,140.0,418.0,557.0,30.0,697.0,558.0,836.0,278.0,4325.575452608171,2787.0,2460.050922443938,17909160023.45747,11.580315568837603,-0.0016393575454745062,4.552703268808625,51.21585390816001,7.393148606517611,54.6586463180533,95.47115077786,44.255296869700004,-0.43062792359400703,6.600752223267431,7.393004383792081,5.98610450802955,11.249547990322338,44.256936227245475,54.65651381876893,1.623871345721752,0.9370494078342149,6703.8807049110455,6870.805771060041,25600,1800,3
139.0,279.0,140.0,30.0,418.0,557.0,697.0,278.0,138.0,558.0,4240.131557040323,2788.0,2455.422218092618,19569269246.29028,7.922976117268297,0.0006242082654708487,4.844867973141273,51.21585390816001,7.72821079033961,59.72524201992157,93.72073642272001,42.50488251456,-0.4251164549873746,6.41894856599613,7.7280598665611935,5.500071589568791,10.571155745025003,42.50425830629453,59.72290930115381,1.5951022627249307,0.8575579205276683,8954.428127369378,9780.175664744273,25600,1800,3
139.0,140.0,279.0,418.0,557.0,30.0,1.0,278.0,697.0,558.0,4248.615353409201,2787.0,2415.7467070772755,18064221303.53024,7.936006706669277,0.00015396809205586536,4.547141269549079,51.21585390816001,7.425052328530972,55.13140208142321,91.71114434262,40.49529043446,-0.4066687479896509,6.608713657518278,7.424907302492668,5.453979259897971,11.263308279234279,40.495136466367946,55.129248450608955,1.6328736809245792,0.9290141866171999,6642.355977850412,5805.174540872036,25600,1800,3
139.0,140.0,279.0,30.0,558.0,418.0,697.0,1.0,2.0,141.0,4296.899475942047,2649.0,2434.199314814648,20224880828.03926,10.887941080870851,0.0002670618644735184,4.944226357691399,51.21585390816001,7.854506981352396,61.693279920113525,92.81339457764,41.59754066948,-0.3849648820245373,5.883657587744553,7.854353570062189,5.296112569726173,10.358719484694904,41.59727360761553,61.69087000354865,1.5885910154262461,0.8302015177483136,7275.6429473322,8030.849625077876,25600,1800,3
139.0,279.0,140.0,418.0,30.0,557.0,1.0,697.0,278.0,836.0,4375.766150578728,2787.0,2507.521445343616,19296517000.190643,16.886978224419842,0.0021161737608237636,4.859408249202446,51.21585390816001,7.674170073732433,58.89288632057045,92.50688492364,41.29103101548,-0.37234716858603434,5.70337405398752,7.674020472055222,5.380625601122696,10.539524831354896,41.288914841719176,58.890590205522656,1.5792088415939791,0.8696780543278895,6955.527466890067,6036.616350478774,25600,1800,3
139.0,279.0,140.0,557.0,418.0,30.0,278.0,138.0,836.0,697.0,4281.699784469592,2786.0,2444.8380846433774,19588847074.44946,12.416880424758114,0.0008282934905741483,4.891924777227129,51.21585390816001,7.732065275760804,59.784833428626,91.29357073232,40.07771682416,-0.36133908339855675,5.819408493809709,7.731914295852717,5.183414519436291,10.469468816564774,40.07688853066943,59.78249867841162,1.5805464409114174,0.8567031328627761,5448.775943951769,7764.391550242554,25600,1800,3
139.0,140.0,279.0,30.0,418.0,557.0,697.0,558.0,138.0,141.0,4263.907870408115,2649.0,2434.4764696755396,19629528889.79359,10.041197012084892,0.002362524252139448,4.772234249609845,51.21585390816001,7.739672031663057,59.90252315770734,94.72669866484,43.51084475668,-0.4023627862960477,6.5961971632581236,7.739521219397871,5.6219039296160895,10.73204944043708,43.50848223242786,59.90018870550991,1.6217814999401208,0.8550199092018708,6353.819942571975,7547.103971654311,25600,1800,3
139.0,30.0,279.0,140.0,557.0,418.0,1.0,2.0,3.0,278.0,4295.264454555307,2786.0,2443.0826538544716,19094310366.83493,10.647426496842046,0.001621361911967182,4.676371948073887,51.21585390816001,7.633854740526176,58.27573819945397,91.99095957018001,40.77510566202,-0.4442960016083077,6.921953450698981,7.633705806704921,5.341456259187505,10.952048826923379,40.77348430010804,58.27346434332042,1.632399195673284,0.8788880922956592,8367.144312709208,7184.536840714128,25600,1800,3
139.0,279.0,140.0,30.0,418.0,558.0,697.0,557.0,109.0,138.0,4372.360251904282,2648.0,2480.9499473200317,18812651319.26077,14.076911920092426,0.003371267150502282,4.63263023135147,51.21585390816001,7.577342390163709,57.416117697771874,94.72028150057001,43.50442759241,-0.4168851317516373,7.013049285800578,7.577195137945359,5.74149494640133,11.055459069786124,43.5010563252595,57.413886158502784,1.6356140593018742,0.8920464600979658,6507.327873366178,6106.35268742992,25600,1800,3
139.0,140.0,279.0,30.0,558.0,418.0,697.0,138.0,141.0,1.0,4333.87105453431,2789.0,2479.09404016266,19244840409.693947,12.365820155207617,0.00074614764069408,4.743490433911848,51.21585390816001,7.662550124115698,58.714674404585494,95.85440385499001,44.638549946830004,-0.43571782036030804,6.6509605464986965,7.662400493954748,5.825661290094089,10.79708173163184,44.63780379918931,58.71238132975797,1.6153506791486751,0.8723177760497615,8515.718853305532,7851.34580706431,25600,1800,3
123.0,121.0,120.0,122.0,124.0,26.0,125.0,119.0,27.0,245.0,3983.308684494687,2786.0,2389.8865921952574,14666083285.761219,5.070781081118869,7.803963764397378e-05,4.014584613406874,51.21585390816001,6.69034358326823,44.760697262178375,90.50198818067,39.28613427251,-0.45351926527358344,7.710450025297368,6.690212906569543,5.872179977102442,12.757447865744941,39.286056232872355,44.75894873522969,1.6664769959580117,1.144259535922659,8390.49161464721,4926.799937056191,25600,1800,3
139.0,140.0,279.0,558.0,30.0,418.0,697.0,138.0,141.0,837.0,4314.96711288116,2789.0,2463.599649400366,18740765834.82058,10.120224748069214,0.0013540663803460191,4.736833590974753,51.21585390816001,7.562817736877458,57.19621212122827,91.10666700685002,39.89081309869,-0.436751683093837,6.240953162020697,7.562670139600794,5.274699591855489,10.812255259661914,39.88945903230966,57.19397964040949,1.5965665659038986,0.895476311146117,7193.058402114741,6850.820799388337,25600,1800,3
139.0,279.0,140.0,557.0,418.0,30.0,278.0,836.0,138.0,141.0,4211.364141776752,2786.0,2509.228501326668,18435481582.710613,13.405740678016512,-0.005807203516743688,4.711337562255916,51.21585390816001,7.500971966760985,56.264580446134154,92.07810111962002,40.86224721146,-0.39559101031968513,5.964852578305658,7.500827704241502,5.447698417116498,10.870767214488547,40.86805441497675,56.26241624871684,1.5920802967575736,0.9103031352537774,16967.948578085314,16369.617448821082,25600,1800,3
139.0,140.0,279.0,418.0,558.0,30.0,697.0,557.0,141.0,138.0,4285.559074828962,2788.0,2456.290922549088,18903181235.108604,12.539817516592725,0.00865293804153435,4.767883388402506,51.21585390816001,7.595519666854807,57.691919009578164,93.08193855378,41.86608464562,-0.3660475822715792,5.970078293198791,7.595376238494979,5.512048821680985,10.74184281283776,41.85743170757846,57.68974020429414,1.5930289438223517,0.8877809767697264,8202.54496777482,8241.649279845136,25600,1800,3
139.0,279.0,140.0,557.0,418.0,30.0,278.0,836.0,697.0,141.0,4225.7715659807645,2786.0,2406.123206436357,19419489774.732376,9.23797695592465,-0.0009746805944752563,4.806976081629895,51.21585390816001,7.698586279354129,59.26823070065964,93.95373871169001,42.73788480353,-0.3654405023165191,5.985963893290071,7.698435970699537,5.551502274772641,10.654484865003596,42.738859484124475,59.26591639496052,1.6015132673781138,0.864170454512958,5912.105534377386,7947.560026620319,25600,1800,3
139.0,30.0,279.0,557.0,140.0,418.0,278.0,109.0,836.0,696.0,4308.040872095811,2786.0,2464.719249196472,19261951980.740807,12.729682077825649,0.0018308151772135047,4.688962443230199,51.21585390816001,7.667292500112326,58.78737428227873,93.40475671945,42.18890281129,-0.42909135050522756,6.865359234280623,7.6671429595807705,5.502558519346668,10.922641101999892,42.187071996112785,58.78508116264898,1.6351470186438346,0.8712389758628363,8716.46375452186,8720.272233485435,25600,1800,3
139.0,30.0,279.0,140.0,418.0,557.0,697.0,278.0,836.0,138.0,4312.530192472097,2787.0,2449.910465729934,18789451399.89012,9.989916442667033,0.002220815720281948,4.615892058042573,51.21585390816001,7.57259789198273,57.344238833661294,94.4088811248,43.19302721664,-0.4859489849934228,7.1552149449001625,7.572450308113633,5.7039697137873695,11.095548436606798,43.19080640091971,57.34200366885026,1.6405171986029556,0.893164707043222,7645.7522563811,6630.704794232132,25600,1800,3
139.0,30.0,279.0,140.0,418.0,557.0,697.0,558.0,141.0,836.0,4286.119760203941,2787.0,2441.0520040835245,19176629260.77341,10.25719213647914,0.0026698656589869874,4.727970095363626,51.21585390816001,7.650289554265448,58.526930264103015,92.47362068868,41.25776678052,-0.43956989406207764,6.669274191294134,7.650140593137097,5.393073013263591,10.832524926158827,41.255096914861014,58.52465109476402,1.618060275093328,0.8751159203876415,5927.28278943507,6417.137547018075,25600,1800,3
139.0,140.0,279.0,30.0,418.0,557.0,697.0,558.0,141.0,138.0,4265.993296830338,2789.0,2442.416645333374,19104922881.43111,8.787906315131355,-0.002232126228528157,4.742985345127073,51.21585390816001,7.63536166611924,58.298747772443186,92.6659280206,41.45007411244,-0.4484452078742008,6.50308886602558,7.635212856956621,5.42880400179988,10.798231531703761,41.45230623866853,58.29647537103569,1.6097905225030926,0.878541173925008,7419.074944170395,7338.6221170706995,25600,1800,3
139.0,140.0,279.0,30.0,418.0,2.0,1.0,558.0,3.0,4.0,4277.3518253607745,2647.0,2466.2099171042514,18860501631.069077,8.525216587054445,0.0037246678969005756,4.775175790887068,51.21585390816001,7.5869279489484835,57.561475702535645,94.25424639378001,43.03839248562,-0.4076215385864376,6.15601208163193,7.586780673823825,5.672813586678808,10.725438423837756,43.0346678177231,57.5592409927067,1.5887961000938262,0.8897937676879641,8727.21672749342,8814.111633103535,25600,1800,3
139.0,279.0,140.0,418.0,30.0,558.0,557.0,697.0,138.0,836.0,4293.665110233445,2648.0,2434.621392691707,18954335588.483124,11.02959800612792,-0.0003402923079066485,4.783694488488404,51.21585390816001,7.605817443700874,57.848458986904504,92.98898431130002,41.77313040314,-0.36757540716831993,5.957342802202865,7.605668892937748,5.49236773138106,10.706338799730428,41.773470695447905,57.846199309000916,1.5899152655421893,0.8853797573558264,6274.389996868638,7218.393706166546,25600,1800,3
130.0,128.0,129.0,127.0,28.0,131.0,126.0,132.0,260.0,261.0,4006.536542324371,2822.0,2370.4561217605783,16366717491.209871,4.909207253648666,-0.0033867101862308,4.290887574079294,51.21585390816001,7.0675991157837,49.950957261426545,91.69695453314,40.48110062498,-0.45383377190676477,7.508746237918469,7.067461881449548,5.727813082548563,11.935958009608191,40.484487335166236,49.949017445742385,1.6470862401856403,1.025362590241014,8473.339878217466,6300.587515668817,25600,1800,3
139.0,279.0,140.0,418.0,557.0,30.0,278.0,697.0,836.0,138.0,4280.677642123459,2787.0,2417.2603066215597,19901101344.40628,12.287348636315437,0.002871138780949576,4.883821137936792,51.21585390816001,7.793261065751876,60.73491803896407,94.38323078503001,43.16737687687,-0.36256719698060835,5.973874821390988,7.793109375081805,5.539172466242573,10.486840623691748,43.164505738089055,60.73255373198792,1.5956991779543475,0.8433015040693825,5170.772150109408,7346.420482729899,25600,1800,3
139.0,30.0,557.0,279.0,140.0,278.0,418.0,696.0,109.0,138.0,4255.951407364955,2786.0,2441.310152928856,20415419034.028687,11.098932606683814,0.0006312580816312224,4.970140313839823,51.21585390816001,7.89342432059629,62.30614750498101,92.30114489772001,41.08529098956,-0.3736283406006819,5.94344488628799,7.893270169866576,5.205103854978587,10.304709862122936,41.08465973147837,62.30371397450553,1.5881382961939772,0.8220353272859041,7332.448162061209,9183.700036388815,25600,1800,3
139.0,140.0,279.0,30.0,418.0,557.0,138.0,558.0,697.0,278.0,4279.368913548879,2786.0,2429.204094373387,19962159378.35228,9.632136076918094,0.00163864310864715,4.8168911756288555,51.21585390816001,7.8053966068314615,60.9242161899361,95.04349654129001,43.827642633130004,-0.4268803302794801,6.55076917977356,7.805244322244252,5.615153200038226,10.632553661848851,43.826003990021356,60.92183892992613,1.6203904214683156,0.8406813518395234,8131.503569339188,7738.6990677058375,25600,1800,3
139.0,140.0,279.0,30.0,558.0,418.0,697.0,138.0,141.0,109.0,4312.480082524831,2786.0,2449.9314133933576,19689102912.016987,10.293165810676077,0.0033628620866704992,4.741455603094308,51.21585390816001,7.75100837845216,60.07813088283558,93.41112503756,42.1952711294,-0.44233746387440104,6.840936316711963,7.7508577136994345,5.443948616786112,10.801715379289046,42.19190826731333,60.07579529801403,1.634700050474198,0.8525206142356818,7285.600320598084,5973.297514829825,25600,1800,3
139.0,140.0,279.0,30.0,418.0,557.0,1.0,697.0,2.0,558.0,4327.876235875071,2787.0,2463.115047154639,19672979501.63123,12.404965191159661,0.001979126546326734,4.795692778760545,51.21585390816001,7.7485045916709385,60.03932340714562,95.54007270962,44.32421880146,-0.40647473505049636,6.636112375286876,7.748353499060343,5.720469362534282,10.679552730105625,44.322239674913675,60.036981946400665,1.6156901320653236,0.8530717609003745,8384.681922660142,6121.7971733558925,25600,1800,3
139.0,279.0,140.0,30.0,557.0,418.0,278.0,836.0,109.0,141.0,4310.529157191397,2786.0,2469.8092862759772,19399033475.3631,10.490795526476077,-0.002710542013423667,4.835264050401025,51.21585390816001,7.694526775164279,59.20574229372,93.34017599016,42.124322082,-0.44373463118986406,6.269554908008308,7.694376961528812,5.474689151911558,10.592152439722973,42.127032624013424,59.20343682610536,1.5913044006129633,0.8650824454430442,8736.883205310634,9414.771250392292,25600,1800,3
139.0,140.0,279.0,30.0,418.0,557.0,1.0,558.0,697.0,141.0,4285.911742587345,2787.0,2432.2391661609568,20153397758.06459,9.363163780838887,0.002683874416727864,4.94926953776177,51.21585390816001,7.842663585181376,61.507372110329996,91.44785132868,40.23199742052,-0.39960689858893667,5.967871307082504,7.842510859918026,5.1299893795672125,10.348164212394376,40.22931354610328,61.504976587932184,1.5845794616925792,0.8327107292681908,6907.7472109027185,7886.069970396093,25600,1800,3
139.0,140.0,279.0,418.0,30.0,558.0,697.0,557.0,141.0,138.0,4259.456447974171,2648.0,2438.4872003036057,20195759611.730354,9.958672002878604,0.002568834831127672,4.9578723494092705,51.21585390816001,7.850889133446708,61.63646018567161,93.75716344654,42.54130953838,-0.35481681480418614,5.743886082474971,7.8507362085542045,5.418766903927654,10.330208262474198,42.53874070354887,61.63405901630404,1.5834889757679256,0.8309667532137043,9442.508552006786,9312.79169963129,25600,1800,3
139.0,279.0,140.0,557.0,418.0,30.0,278.0,138.0,836.0,696.0,4334.504134431472,2786.0,2475.342201633686,20616849857.606373,15.80096160405851,-0.0013295401044705881,5.011110882324087,51.21585390816001,7.932367978508867,62.922461746472855,93.79789503821002,42.58204113005,-0.3841048516756406,5.736917886535579,7.932213153305492,5.368242167358465,10.22045911792053,42.58337067015447,62.92000550947265,1.5829250917765836,0.8139836208445567,6895.716697500873,8911.58765573608,25600,1800,3
139.0,279.0,557.0,140.0,30.0,418.0,278.0,696.0,138.0,141.0,4283.969216290461,2784.0,2436.113561208992,20534862653.216267,10.83283645252609,0.003745263749844037,4.958456496691839,51.21585390816001,7.916427054856777,62.66981731486833,92.48362804571,41.26777413755,-0.38296124768041256,5.88083765464596,7.916273315550679,5.213030487020179,10.328991278300006,41.26402887380016,62.66738320649974,1.5965196671246835,0.817264919765279,7173.634593639862,7697.131643613028,25600,1800,3
134.0,136.0,133.0,137.0,29.0,135.0,132.0,138.0,273.0,267.0,4041.983840743681,2817.0,2369.194577895922,18717174732.086155,4.90635673061014,-0.005217710850368478,4.712833929786794,51.21585390816001,7.558051737241083,57.12414606281296,92.28898830965001,41.07313440149,-0.4744676936847499,6.750509975515849,7.557905912896497,5.43445960757523,10.86731564727064,41.07835211234037,57.121941788195834,1.6036860253292253,0.8966056178213411,7927.916994789582,7582.164974217253,25600,1800,3
139.0,279.0,140.0,30.0,418.0,557.0,558.0,697.0,138.0,109.0,4278.706782079973,2788.0,2422.95432060673,19799304330.150745,10.087707810584922,0.003953086042971893,4.795188121458245,51.21585390816001,7.773485265770507,60.427073177151165,94.36770991769001,43.15185600953,-0.41724750507743025,6.602048421237301,7.773334437632708,5.551267137127252,10.680676672302267,43.14790292348703,60.42472827928661,1.6210697559178953,0.8475975873890131,7126.869206123979,7758.218479678159,25600,1800,3
139.0,279.0,140.0,30.0,418.0,557.0,697.0,138.0,109.0,278.0,4345.956288837523,2787.0,2477.3114114968066,19363703272.54015,13.516774723098337,0.0024166127543727616,4.68958527131439,51.21585390816001,7.687511347858057,59.0978307234464,92.34900802875,41.13315412059,-0.440409760879445,6.86550105680544,7.687361573665663,5.350750543788453,10.921190456103021,41.130737507835626,59.09552796427141,1.6392412396653278,0.8666620922504427,7871.856083999154,7042.104681074544,25600,1800,3
139.0,30.0,279.0,140.0,557.0,418.0,278.0,109.0,141.0,836.0,4274.180571409797,2786.0,2428.4763598246072,19797348552.445484,9.676477059516577,0.0031395205142418655,4.824247017873422,51.21585390816001,7.772968840923996,60.41904460197532,95.65432998363,44.43847607547,-0.40275167552400976,6.479418741040172,7.772817651755288,5.717164362582818,10.61634151783888,44.43533655495576,60.416694247438585,1.6111981046902584,0.8477102983887825,7812.87483546309,6392.412839428302,25600,1800,3
139.0,140.0,279.0,30.0,418.0,557.0,558.0,697.0,1.0,138.0,4297.665281545122,2787.0,2438.5127652041606,19982874136.384575,10.280113236696232,0.0021937432050243184,4.881456519685911,51.21585390816001,7.80942552750574,60.98712706965829,97.49990276422001,46.284048856060004,-0.408958938995104,6.342531465777451,7.809273300343256,5.926806128558158,10.491920536753117,46.28185511285498,60.98474947945405,1.5997834393997081,0.8398141231262216,7727.640613637644,7145.9265339305675,25600,1800,3
139.0,279.0,140.0,30.0,418.0,557.0,697.0,278.0,141.0,836.0,4286.424449207615,2787.0,2439.6384153288377,20059653024.359776,9.25599994655963,-0.0005851725868593611,4.89437730044398,51.21585390816001,7.824446463667167,61.22196246279363,96.07383301725001,44.85797910909,-0.4000948983117114,6.087809892100779,7.824293656867129,5.733166606000225,10.464222671087105,44.85856428167686,61.21957122889118,1.5986290342098,0.8365928228518832,7440.285995485363,8099.13756663284,25600,1800,3
139.0,279.0,140.0,557.0,418.0,30.0,278.0,836.0,141.0,138.0,4232.960012342585,2786.0,2423.6228343971616,19500967847.51232,9.54938543379106,0.0025772470504382,4.8520274188788415,51.21585390816001,7.714430867134335,59.51244360379501,91.32844078479,40.11258687663,-0.36542903117870706,5.679738354243488,7.714280617812452,5.1997832155611645,10.555557396251166,40.11000962957956,59.510125450356874,1.5899087024522611,0.8606241966484188,7607.416144716664,8849.395774912862,25600,1800,3
139.0,279.0,140.0,30.0,418.0,557.0,278.0,138.0,697.0,836.0,4245.720724301586,2786.0,2439.8499602263832,19656520503.651993,10.3279000316989,0.00252565461770177,4.840613115892716,51.21585390816001,7.745423287669695,59.99158190517603,92.65540167312001,41.439547764960004,-0.3786762512108623,6.091978013347463,7.745272414279249,5.350302164783992,10.580447699901477,41.437022110342305,59.98924477139511,1.6000602049459285,0.8537506031844804,6144.304594665322,8511.31718837249,25600,1800,3
139.0,140.0,279.0,30.0,558.0,418.0,138.0,697.0,141.0,109.0,4309.027145991569,2789.0,2455.4713263412896,19372699084.61338,10.225076999127937,0.0017843463057634307,4.701750919885245,51.21585390816001,7.689302132513987,59.125367285084145,97.12285925518,45.907005347020004,-0.4182499898905388,6.950042513692242,7.689152150536131,5.970359858702901,10.892932182253931,45.90522100071424,59.12306079409441,1.635380580884493,0.8662584991417728,7340.772065568877,7817.044547547474,25600,1800,3
139.0,30.0,279.0,140.0,418.0,557.0,109.0,697.0,138.0,278.0,4345.242132659636,2787.0,2467.851821455203,19421907748.2387,14.052430415757978,0.002937567144768069,4.639976416622274,51.21585390816001,7.6989611801584585,59.274003253586926,95.3279826829,44.11212877474,-0.46859545266633706,7.19576673914772,7.698811362910959,5.7297323827481055,11.037955650956345,44.10919120759523,59.2716964016869,1.6592350201028392,0.8640861830757788,9243.9455424891,7366.121981820272,25600,1800,3
139.0,30.0,279.0,140.0,418.0,557.0,697.0,558.0,109.0,141.0,4295.01374757578,2786.0,2453.6072291127844,19076907369.5867,11.815887291459358,0.00265294295179138,4.660841242858292,51.21585390816001,7.630364710573066,58.2224656163588,94.86517752844,43.64932362028,-0.41312899243938406,6.929461928498496,7.630216133934772,5.720588100532717,10.98854289161575,43.64667067732821,58.22019825055849,1.637089902091471,0.8796921935536128,7266.46122260223,6117.158825502015,25600,1800,3
